IDtag,RTC_time,,temp,humidity,loadCell,vbat,ElecCond 
200,11:56_4/19,,13.53,69.84,0.638169,4.1,208
200,12:1_4/19,,13.54,69.8,0.637845,4.1,197
200,12:6_4/19,,13.94,69.62,0.637184,4.1,220
200,12:11_4/19,,13.92,69.58,0.636773,4.1,220
200,12:16_4/19,,13.93,69.09,0.636876,4.1,194
200,12:21_4/19,,14.08,69.11,0.639302,4.1,202
200,12:26_4/19,,16.65,65.51,0.63918,4.1,202
200,12:31_4/19,,18.18,62.89,0.639158,4.1,195
200,12:36_4/19,,18.58,61.89,0.637652,4.1,203
200,12:41_4/19,,18.52,63.23,0.636448,4.1,203
200,12:46_4/19,,17.23,62.94,0.637356,4.1,194
200,12:51_4/19,,18.59,61.56,0.637205,4.1,222
200,12:56_4/19,,18.58,60.85,0.636613,4.1,222
200,13:1_4/19,,18.33,60.4,0.634309,4.1,194
200,13:6_4/19,,16.54,62.8,0.634286,4.1,223
200,13:11_4/19,,16.05,63.32,0.63454,4.1,223
200,13:16_4/19,,16.55,63.25,0.635997,4.1,195
200,13:21_4/19,,18.23,60.8,0.634342,4.1,203
200,13:26_4/19,,17.66,61,0.635311,4.1,203
200,13:31_4/19,,19.08,59.88,0.634209,4.1,192
200,13:36_4/19,,19.49,58.56,0.634359,4.1,202
200,13:41_4/19,,20.76,57.15,0.633537,4.1,202
200,13:46_4/19,,19.32,58.13,0.631873,4.1,193
200,13:51_4/19,,19.23,57.65,0.63317,4.1,216
200,13:56_4/19,,20.38,55.61,0.632383,4.1,216
200,14:1_4/19,,20.96,55,0.632325,4.1,192
200,14:6_4/19,,20.4,53.93,0.63122,4.1,216
200,14:11_4/19,,20.17,54.15,0.630191,4.1,216
200,14:21_4/19,,19.45,54.03,0.628771,4.1,200
200,14:26_4/19,,18.99,54.04,0.627685,4.1,200
200,14:31_4/19,,18.08,55.34,0.626444,4.1,192
200,14:36_4/19,,18.24,54.53,0.6269,4.1,200
200,14:41_4/19,,18.46,54.17,0.626109,4.1,200
200,14:46_4/19,,18.63,54.04,0.625598,4.1,192
200,14:51_4/19,,18.1,54.09,0.623964,4.1,230
200,14:56_4/19,,17.86,54.79,0.623286,4.1,230
200,15:1_4/19,,17.99,54.9,0.622877,4.1,193
200,15:6_4/19,,18.12,54.62,0.623608,4.1,230
200,15:11_4/19,,18.03,53.92,0.622055,4.1,230
200,15:16_4/19,,17.97,54.22,0.621463,4.1,193
200,15:21_4/19,,18.11,54.06,0.621726,4.1,229
200,15:31_4/19,,19.22,52.5,0.620745,4.1,193
200,15:36_4/19,,19.43,52.46,0.621724,4.1,200
200,15:41_4/19,,20.8,51.12,0.621807,4.1,200
200,15:46_4/19,,21.66,50.05,0.6213,4.1,191
200,15:51_4/19,,21.83,49.9,0.620072,4.1,230
200,15:56_4/19,,21.35,49.16,0.619301,4.1,230
200,16:1_4/19,,20.95,48.68,0.618101,4.1,192
200,16:6_4/19,,20.86,48.91,0.618131,4.1,229
200,16:16_4/19,,21.32,48.52,0.617085,4.1,193
200,16:21_4/19,,21.25,48.46,0.616408,4.1,201
200,16:26_4/19,,21.09,48.21,0.615695,4.1,201
200,16:31_4/19,,21,48.86,0.615228,4.1,190
200,16:36_4/19,,20.76,48.92,0.614113,4.1,200
200,16:41_4/19,,20.56,48.86,0.613783,4.1,200
200,16:46_4/19,,20,48.4,0.614079,4.1,191
200,16:51_4/19,,19.07,48.99,0.611242,4.1,233
200,16:56_4/19,,18.91,49.46,0.610995,4.1,233
200,17:1_4/19,,18.8,49.78,0.611031,4.1,192
200,17:6_4/19,,18.79,49.77,0.610141,4.1,233
200,17:11_4/19,,18.67,49.75,0.6102,4.1,233
200,17:16_4/19,,18.74,49.66,0.610077,4.1,192
200,17:21_4/19,,18.75,49.44,0.609945,4.1,200
200,17:26_4/19,,18.98,49.22,0.610336,4.1,200
200,17:31_4/19,,18.94,49.26,0.608159,4.1,190
200,17:36_4/19,,18.59,48.97,0.607872,4.1,203
200,17:41_4/19,,18.49,48.87,0.608555,4.1,203
200,17:46_4/19,,18.35,48.74,0.607664,4.1,190
200,17:51_4/19,,18.25,48.8,0.606585,4.1,237
200,17:56_4/19,,18.06,48.8,0.605671,4.1,237
200,18:1_4/19,,17.89,48.61,0.605433,4.1,192
200,18:6_4/19,,17.63,48.82,0.604844,4.1,239
200,18:11_4/19,,17.34,49.07,0.60484,4.1,239
200,18:16_4/19,,17.13,49.62,0.604607,4.1,192
200,18:21_4/19,,16.96,49.38,0.604522,4.1,206
200,18:26_4/19,,17.19,49.43,0.604123,4.1,206
200,18:31_4/19,,17.37,49.25,0.603734,4.1,193
200,18:41_4/19,,17.5,49.17,0.6033,4.1,204
200,18:46_4/19,,17.25,48.57,0.604194,4.1,190
200,18:51_4/19,,16.86,48.64,0.602198,4.1,239
200,18:56_4/19,,16.59,48.43,0.601925,4.1,239
200,19:1_4/19,,16.45,48.32,0.601538,4.1,191
200,19:6_4/19,,16.3,48.46,0.600659,4.1,242
200,19:11_4/19,,16.16,48.42,0.601056,4.1,242
200,19:16_4/19,,15.96,48.35,0.600421,4.1,192
200,19:21_4/19,,15.79,48.33,0.600538,4.1,206
200,19:26_4/19,,15.63,48.23,0.599466,4.1,206
200,19:31_4/19,,15.51,48.15,0.600439,4.1,192
200,19:36_4/19,,15.33,48.08,0.599912,4.1,203
200,19:41_4/19,,15.17,48.18,0.599267,4.1,203
200,19:46_4/19,,14.93,48.26,0.599113,4.1,190
200,19:56_4/19,,14.44,48.45,0.598303,4.1,248
200,20:1_4/19,,14.21,48.56,0.59855,4.1,193
200,20:6_4/19,,13.9,48.71,0.597971,4.1,251
200,20:11_4/19,,13.67,48.87,0.59754,4.1,251
200,20:16_4/19,,13.45,48.92,0.597824,4.1,191
200,20:21_4/19,,13.21,49.1,0.597429,4.1,205
200,20:26_4/19,,13.08,49.16,0.596399,4.1,205
200,20:31_4/19,,13.01,49.14,0.596861,4.1,192
200,20:36_4/19,,12.82,49.17,0.597132,4.1,206
200,20:41_4/19,,12.64,49.26,0.596526,4.1,206
200,20:46_4/19,,12.52,49.25,0.59628,4.1,191
200,20:51_4/19,,12.46,49.21,0.596774,4.1,250
200,20:56_4/19,,12.35,49.21,0.595955,4.1,250
200,21:1_4/19,,12.25,49.13,0.595936,4.1,193
200,21:6_4/19,,12.11,49.14,0.595428,4.1,207
200,21:11_4/19,,11.98,49.17,0.595306,4.1,207
200,21:16_4/19,,11.87,49.22,0.595286,4.1,194
200,21:21_4/19,,11.78,49.23,0.595224,4.1,205
200,21:26_4/19,,11.75,49.23,0.595114,4.1,205
200,21:31_4/19,,11.58,49.27,0.594618,4.1,191
200,21:36_4/19,,11.46,49.36,0.594556,4.1,250
200,21:41_4/19,,11.31,49.47,0.594507,4.1,250
200,21:46_4/19,,11.18,49.66,0.594495,4.1,192
200,21:51_4/19,,11.01,50.27,0.594353,4.1,251
200,21:56_4/19,,10.52,50.49,0.594285,4.1,251
200,22:1_4/19,,10.18,51.4,0.594314,4.1,192
200,22:6_4/19,,9.98,51.48,0.594442,4.1,206
200,22:11_4/19,,10.2,51.35,0.594271,4.1,206
200,22:16_4/19,,10.15,51.62,0.594048,4.1,193
200,22:21_4/19,,9.9,51.69,0.59389,4.1,209
200,22:26_4/19,,9.96,51.76,0.593976,4.1,209
200,22:31_4/19,,10.05,51.78,0.593768,4.1,193
200,22:36_4/19,,10.17,51.81,0.593614,4.1,251
200,22:41_4/19,,10.16,51.88,0.593526,4.1,251
200,22:46_4/19,,9.82,52.64,0.593551,4.1,194
200,22:51_4/19,,8.95,53.17,0.5936,4.1,251
200,22:56_4/19,,8.45,53.78,0.593503,4.1,251
200,23:1_4/19,,8.14,54.16,0.593437,4.1,194
200,23:6_4/19,,7.64,54.73,0.593588,4.1,209
200,23:11_4/19,,7.18,55.55,0.593621,4.1,209
200,23:16_4/19,,7,55.99,0.593846,4.1,192
200,23:21_4/19,,7.03,56.36,0.593749,4.1,208
200,23:26_4/19,,6.91,56.71,0.593789,4.1,208
200,23:31_4/19,,6.99,56.88,0.593543,4.1,194
200,23:36_4/19,,7.11,56.85,0.593462,4.1,258
200,23:41_4/19,,7.54,56.99,0.59339,4.1,258
200,23:46_4/19,,7.33,57.12,0.593298,4.1,193
200,23:51_4/19,,6.93,57.57,0.593192,4.1,256
200,23:56_4/19,,6.86,57.86,0.593278,4.1,256
200,0:1_4/20,,6.99,57.93,0.593332,4.1,194
200,0:6_4/20,,7.08,58.25,0.593118,4.1,208
200,0:11_4/20,,6.96,58.35,0.593413,4.1,208
200,0:16_4/20,,6.5,58.87,0.593212,4.1,193
200,0:21_4/20,,6.08,59.45,0.592954,4.1,206
200,0:26_4/20,,5.96,59.61,0.593274,4.1,206
200,0:31_4/20,,5.9,60.1,0.593189,4.1,193
200,0:36_4/20,,5.82,60.4,0.593177,4.1,257
200,0:41_4/20,,5.91,60.6,0.59319,4.1,257
200,0:46_4/20,,5.77,60.66,0.593272,4.1,193
200,0:51_4/20,,5.54,60.93,0.593377,4.1,257
200,0:56_4/20,,5.32,61.31,0.593355,4.1,257
200,1:1_4/20,,5.21,61.5,0.593346,4.1,193
200,1:6_4/20,,5.14,61.79,0.593288,4.1,209
200,1:11_4/20,,5.03,62,0.5933,4.1,209
200,1:16_4/20,,4.96,62.33,0.593325,4.1,193
200,1:21_4/20,,4.91,62.28,0.593397,4.1,209
200,1:26_4/20,,4.91,62.69,0.593364,4.1,209
200,1:31_4/20,,4.84,62.97,0.593413,4.1,193
200,1:36_4/20,,4.7,63.19,0.593477,4.1,258
200,1:41_4/20,,4.56,63.23,0.593508,4.1,258
200,1:46_4/20,,4.49,63.59,0.593616,4.1,193
200,1:51_4/20,,4.35,63.69,0.593683,4.1,211
200,1:56_4/20,,4.24,63.85,0.59368,4.1,211
200,2:1_4/20,,4.21,64.16,0.593734,4.1,194
200,2:6_4/20,,4.19,64.45,0.593778,4.1,210
200,2:11_4/20,,4.14,64.65,0.593758,4.1,210
200,2:16_4/20,,4.19,65.08,0.593876,4.1,194
200,2:21_4/20,,4.2,65.12,0.59385,4.1,208
200,2:26_4/20,,4.12,65.21,0.593889,4.1,208
200,2:31_4/20,,4.06,65.46,0.593884,4.1,193
200,2:36_4/20,,4,65.57,0.594041,4.1,255
200,2:41_4/20,,4,65.73,0.59417,4.1,255
200,2:46_4/20,,4.03,65.82,0.594143,4.1,193
200,2:51_4/20,,3.99,65.99,0.594177,4.1,209
200,2:56_4/20,,3.9,66.01,0.594205,4.1,209
200,3:1_4/20,,3.85,66.32,0.594348,4.1,192
200,3:6_4/20,,3.86,66.43,0.594369,4.1,209
200,3:11_4/20,,3.94,66.53,0.594357,4.1,209
200,3:16_4/20,,4.04,66.51,0.594425,4.1,193
200,3:21_4/20,,3.81,66.67,0.594478,4.1,209
200,3:26_4/20,,3.87,66.91,0.594553,4.1,209
200,3:31_4/20,,3.84,66.99,0.594586,4.1,194
200,3:36_4/20,,3.73,67.13,0.594558,4.1,258
200,3:41_4/20,,3.61,67.3,0.594551,4.1,258
200,3:46_4/20,,3.47,67.47,0.594608,4.1,193
200,3:51_4/20,,3.39,67.7,0.594744,4.1,208
200,3:56_4/20,,3.36,67.95,0.594763,4.1,208
200,4:1_4/20,,3.42,68.13,0.594817,4.1,193
200,4:6_4/20,,3.45,68.18,0.594997,4.1,211
200,4:11_4/20,,3.59,68.31,0.594761,4.1,211
200,4:16_4/20,,3.6,68.41,0.595218,4.1,193
200,4:21_4/20,,3.73,68.55,0.594946,4.1,206
200,4:26_4/20,,3.57,68.45,0.594972,4.1,206
200,4:31_4/20,,3.34,68.54,0.594969,4.1,193
200,4:36_4/20,,3.2,68.71,0.595194,4.1,253
200,4:41_4/20,,3.17,68.94,0.595182,4.1,253
200,4:46_4/20,,3.2,69.06,0.595335,4.1,191
200,4:51_4/20,,3.07,69.04,0.595394,4.1,252
200,4:56_4/20,,2.95,69.3,0.595425,4.1,252
200,5:1_4/20,,2.89,69.5,0.595655,4.1,192
200,5:6_4/20,,2.84,69.7,0.595779,4.1,209
200,5:11_4/20,,2.88,69.91,0.595868,4.1,209
200,5:16_4/20,,2.83,69.97,0.595851,4.1,193
200,5:21_4/20,,2.84,70.08,0.595954,4.1,253
200,5:26_4/20,,2.81,70.25,0.595992,4.1,253
200,5:31_4/20,,2.73,70.38,0.596118,4.1,195
200,5:36_4/20,,2.79,70.58,0.596207,4.1,251
200,5:41_4/20,,2.53,70.47,0.596398,4.1,251
200,5:46_4/20,,2.55,70.77,0.59646,4.1,193
200,5:51_4/20,,2.49,70.87,0.59642,4.1,251
200,5:56_4/20,,2.47,71.03,0.596606,4.1,251
200,6:1_4/20,,2.49,71.25,0.596794,4.1,191
200,6:6_4/20,,2.58,71.44,0.59683,4.1,210
200,6:16_4/20,,2.65,71.57,0.597064,4.1,192
200,6:21_4/20,,2.72,71.71,0.596971,4.1,253
200,6:26_4/20,,2.75,71.61,0.596956,4.1,253
200,6:31_4/20,,2.55,71.5,0.597007,4.1,191
200,6:36_4/20,,2.4,71.75,0.597009,4.1,253
200,6:41_4/20,,2.45,71.94,0.59717,4.1,253
200,6:46_4/20,,2.53,72.12,0.597247,4.1,193
200,6:51_4/20,,2.67,72.27,0.597297,4.1,256
200,6:56_4/20,,2.74,72.35,0.597237,4.1,256
200,7:1_4/20,,2.76,72.33,0.597418,4.1,194
200,7:6_4/20,,2.81,72.48,0.597396,4.1,207
200,7:11_4/20,,2.91,72.57,0.597438,4.1,207
200,7:16_4/20,,3.08,72.73,0.597573,4.1,193
200,7:21_4/20,,3.2,72.8,0.59767,4.1,246
200,7:26_4/20,,3.48,72.99,0.597613,4.1,246
200,7:31_4/20,,3.98,73.02,0.597772,4.1,194
200,7:36_4/20,,4.25,72.9,0.597607,4.1,246
200,7:41_4/20,,4.24,72.83,0.5976,4.1,246
200,7:46_4/20,,4.37,72.92,0.5978,4.1,192
200,7:51_4/20,,4.69,72.97,0.597803,4.1,207
200,7:56_4/20,,5.03,72.9,0.59787,4.1,207
200,8:1_4/20,,5.45,72.65,0.597695,4.1,191
200,8:6_4/20,,5.69,72.56,0.597796,4.1,206
200,8:11_4/20,,6.03,72.61,0.597764,4.1,206
200,8:16_4/20,,6.29,72.24,0.597665,4.1,193
200,8:21_4/20,,6.6,72.1,0.597676,4.1,242
200,8:26_4/20,,7.18,72.16,0.597664,4.1,242
200,8:31_4/20,,8.04,71.24,0.598499,4.1,190
200,8:36_4/20,,8.75,70.35,0.597726,4.1,237
200,8:41_4/20,,8.78,70.21,0.597681,4.1,237
200,8:46_4/20,,8.87,69.65,0.597229,4.1,191
200,8:51_4/20,,8.83,69.93,0.597645,4.1,203
200,8:56_4/20,,9.36,69.44,0.598374,4.1,203
200,9:1_4/20,,10.53,68.1,0.598013,4.1,188
200,9:6_4/20,,11.41,67.08,0.598163,4.1,204
200,9:11_4/20,,11.17,67.21,0.597192,4.1,204
200,9:16_4/20,,10.24,68.06,0.596882,4.1,192
200,9:21_4/20,,10.33,67.74,0.596572,4.1,234
200,9:26_4/20,,10.75,67.48,0.598042,4.1,234
200,9:31_4/20,,11.11,67.14,0.597319,4.1,191
200,9:36_4/20,,10.83,67.74,0.596489,4.1,227
200,9:41_4/20,,10.48,68.12,0.597054,4.1,227
200,9:46_4/20,,10.36,68.28,0.597116,4.1,189
200,9:51_4/20,,10.32,68.56,0.597206,4.1,200
200,10:6_4/20,,11.43,67.26,0.59773,4.1,199
200,10:11_4/20,,11.27,67.35,0.597215,4.1,199
200,10:16_4/20,,11.34,67.53,0.597317,4.1,190
200,10:21_4/20,,11.32,67.03,0.597166,4.1,228
200,10:26_4/20,,11.87,67.15,0.597561,4.1,228
200,10:31_4/20,,11.94,66.9,0.597426,4.1,191
200,10:36_4/20,,11.69,67.02,0.59725,4.1,227
200,10:41_4/20,,11.76,67.08,0.597256,4.1,227
200,10:46_4/20,,11.94,66.98,0.597502,4.1,188
200,10:51_4/20,,12.2,66.78,0.597921,4.1,200
200,10:56_4/20,,12.61,65.99,0.597309,4.1,200
200,11:1_4/20,,12.78,66.1,0.598173,4.1,191
200,11:6_4/20,,12.94,65.98,0.597788,4.1,222
200,11:11_4/20,,13.89,64.84,0.597396,4.1,222
200,11:16_4/20,,15.19,63.24,0.599043,4.1,189
200,11:21_4/20,,15.19,63.01,0.597119,4.1,218
200,11:26_4/20,,14.1,64.22,0.596654,4.1,218
200,11:31_4/20,,13.93,64.54,0.596978,4.1,189
200,11:36_4/20,,13.76,64.73,0.596683,4.1,199
200,11:41_4/20,,13.44,64.91,0.596871,4.1,199
200,11:46_4/20,,13.39,65.17,0.5967,4.1,188
200,11:51_4/20,,13.41,64.94,0.596898,4.1,197
200,11:56_4/20,,13.52,65.29,0.59718,4.1,197
200,12:1_4/20,,13.72,65.42,0.596884,4.1,188
200,12:6_4/20,,13.63,64.87,0.596662,4.1,224
200,12:11_4/20,,13.66,65.17,0.596707,4.1,224
200,12:16_4/20,,13.67,65.12,0.596691,4.1,189
200,12:21_4/20,,13.73,64.99,0.596768,4.1,227
200,12:26_4/20,,14.1,64.98,0.596924,4.1,227
200,12:31_4/20,,14.18,64.44,0.596793,4.1,188
200,12:36_4/20,,14.36,64.3,0.596354,4.1,198
200,12:41_4/20,,14.45,63.95,0.596189,4.1,198
200,12:46_4/20,,14.63,64.16,0.59611,4.1,187
200,12:51_4/20,,14.74,64.04,0.596143,4.1,199
200,12:56_4/20,,15.02,63.94,0.596281,4.1,199
200,13:1_4/20,,15.33,63.6,0.595935,4,187
200,13:6_4/20,,15.53,63.21,0.596028,4.1,198
200,13:11_4/20,,15.83,62.55,0.595732,4.1,198
200,13:16_4/20,,16.65,61.92,0.596344,4.1,188
200,13:21_4/20,,17.29,61.13,0.596051,4.1,216
200,13:26_4/20,,17.98,60.29,0.596133,4.1,216
200,13:31_4/20,,19.38,59,0.596292,4.1,189
200,13:36_4/20,,20.32,57.54,0.595928,4.1,207
200,13:41_4/20,,18.18,59.11,0.592937,4.1,207
200,13:46_4/20,,16.89,60.59,0.593284,4.1,185
200,13:51_4/20,,16.68,60.81,0.593206,4.1,195
200,13:56_4/20,,17.3,60.66,0.593453,4,195
200,14:1_4/20,,16.99,60.68,0.593008,4.1,184
200,14:6_4/20,,17.18,60.83,0.592651,4,196
200,14:11_4/20,,17.2,60.37,0.592656,4,196
200,14:16_4/20,,17.14,60.27,0.59264,4,185
200,14:21_4/20,,18.27,59.52,0.59364,4.1,222
200,14:26_4/20,,19.01,59.31,0.59217,4.1,222
200,14:36_4/20,,18.46,58.84,0.591326,4,219
200,14:41_4/20,,18.11,59.07,0.590563,4.1,219
200,14:46_4/20,,17.86,59.38,0.59071,4.1,184
200,14:51_4/20,,18.23,58.99,0.590734,4,196
200,14:56_4/20,,18.26,59.15,0.590258,4,196
200,15:1_4/20,,18.28,58.93,0.5901,4.1,183
200,15:6_4/20,,18.61,58.84,0.590036,4,197
200,15:11_4/20,,19.08,58.44,0.589207,4.1,197
200,15:16_4/20,,18.85,58.31,0.589007,4,184
200,15:21_4/20,,18.52,58.25,0.588802,4.1,227
200,15:26_4/20,,18.19,58.66,0.58834,4,227
200,15:31_4/20,,18.02,58.96,0.588271,4,184
200,15:36_4/20,,17.78,58.92,0.5882,4.1,229
200,15:41_4/20,,17.6,59.33,0.587381,4,229
200,15:51_4/20,,17.93,59.24,0.587448,4,200
200,16:1_4/20,,20.16,56.77,0.589325,4.1,184
200,16:6_4/20,,21,55.11,0.587853,4,196
200,16:11_4/20,,20.72,55.7,0.585418,4.1,196
200,16:16_4/20,,19.65,56.47,0.586182,4,185
200,16:21_4/20,,20.04,56.11,0.58544,4.1,226
200,16:26_4/20,,19.3,56.73,0.584628,4,226
200,16:31_4/20,,19.59,57.12,0.584336,4,183
200,16:36_4/20,,19.06,57.33,0.584228,4,229
200,16:41_4/20,,19.55,57.51,0.584122,4,229
200,16:51_4/20,,18.6,57.42,0.583094,4,198
200,16:56_4/20,,18.45,57.42,0.582809,4,198
200,17:1_4/20,,18.41,57.81,0.582193,4,184
200,17:6_4/20,,18.55,57.8,0.583046,4,199
200,17:11_4/20,,18.84,57.78,0.582961,4,199
200,17:21_4/20,,18.25,57.8,0.581616,4,228
200,17:26_4/20,,18.03,57.92,0.581062,4,228
200,17:31_4/20,,17.95,58.15,0.58112,4,184
,,,,,,,200
,,,,,,,200
,,,,,,,182
,,,,,,,200
,,,,,,,200
,,,,,,,185
,,,,,,,237
,,,,,,,237
,,,,,,,184
,,,,,,,238
,,,,,,,238
,,,,,,,184
,,,,,,,200
,,,,,,,200
,,,,,,,183
,,,,,,,197
,,,,,,,197
,,,,,,,184
,,,,,,,237
,,,,,,,237
,,,,,,,182
,,,,,,,242
,,,,,,,242
,,,,,,,184
,,,,,,,202
,,,,,,,202
,,,,,,,182
,,,,,,,201
,,,,,,,201
,,,,,,,184
,,,,,,,240
,,,,,,,240
,,,,,,,184
,,,,,,,241
,,,,,,,241
,,,,,,,182
,,,,,,,199
,,,,,,,185
,,,,,,,199
,,,,,,,199
,,,,,,,183
,,,,,,,241
,,,,,,,182
,,,,,,,243
,,,,,,,243
,,,,,,,184
,,,,,,,200
,,,,,,,200
,,,,,,,185
,,,,,,,199
,,,,,,,199
,,,,,,,182
,,,,,,,238
,,,,,,,238
,,,,,,,184
,,,,,,,238
,,,,,,,238
,,,,,,,186
,,,,,,,238
,,,,,,,238
,,,,,,,184
,,,,,,,197
,,,,,,,197
200,23:1_4/20,,10.19,59.23,0.567853,4,184
200,23:6_4/20,,10.14,59.34,0.567566,4,197
200,23:11_4/20,,10.13,59.45,0.567658,4,197
200,23:16_4/20,,10.13,59.6,0.567558,4,183
200,23:21_4/20,,10.1,59.83,0.567442,4,239
200,23:26_4/20,,10.08,59.98,0.567557,4,239
200,23:31_4/20,,10.07,60.19,0.567387,4,184
200,23:36_4/20,,10.1,60.36,0.567374,4,237
200,23:41_4/20,,10.17,60.66,0.567392,4,237
200,23:46_4/20,,10.19,60.67,0.567316,4,184
200,23:51_4/20,,10.23,60.96,0.566991,4,236
200,23:56_4/20,,10.32,61.02,0.56707,4,236
200,0:1_4/21,,10.28,61.21,0.566474,4,184
200,0:6_4/21,,10.14,61.43,0.566846,4,198
200,0:11_4/21,,10.1,61.79,0.56708,4,198
200,0:16_4/21,,10.19,61.96,0.567048,4,184
200,0:21_4/21,,10.18,61.99,0.566658,4,199
200,0:26_4/21,,10.15,62.17,0.566136,4,199
200,0:31_4/21,,10.12,62.32,0.566289,4,182
200,0:36_4/21,,10.04,62.45,0.566311,4,238
200,0:41_4/21,,9.94,62.58,0.56653,4,238
200,0:46_4/21,,9.84,62.78,0.566307,4,185
200,0:51_4/21,,9.81,63.01,0.566289,4,240
200,0:56_4/21,,9.74,63.17,0.565916,4,240
200,1:1_4/21,,9.78,63.51,0.566324,4,185
200,1:6_4/21,,9.93,63.53,0.566174,4,238
200,1:11_4/21,,10.13,63.46,0.566175,4,238
200,1:16_4/21,,10.29,63.48,0.566269,4,184
200,1:21_4/21,,10.31,63.56,0.566025,4,199
200,1:26_4/21,,10.31,63.58,0.565841,4,199
200,1:31_4/21,,10.3,63.62,0.565456,4,185
200,1:36_4/21,,10.26,63.8,0.565831,4,196
200,1:46_4/21,,10.18,64.02,0.565889,4,184
200,1:51_4/21,,10.14,64.18,0.565634,4,236
200,1:56_4/21,,10.06,64.39,0.565864,4,236
200,2:1_4/21,,9.96,64.57,0.565852,4,183
200,2:6_4/21,,9.83,64.86,0.564516,4,235
200,2:11_4/21,,9.77,65.14,0.565418,4,235
200,2:16_4/21,,9.72,65.36,0.565365,4,184
200,2:21_4/21,,9.72,65.46,0.565412,4,198
200,2:26_4/21,,9.71,65.63,0.56521,4,198
200,2:36_4/21,,9.47,66.03,0.564929,4,198
200,2:41_4/21,,9.46,66.26,0.565127,4,198
200,2:51_4/21,,9.49,66.46,0.565012,4,238
200,2:56_4/21,,9.54,66.59,0.565767,4,238
200,3:1_4/21,,9.56,66.67,0.565242,4,183
200,3:6_4/21,,9.53,66.79,0.565139,4,196
200,3:11_4/21,,9.51,66.93,0.565444,4,196
200,3:16_4/21,,9.45,67.2,0.565249,4,184
200,3:21_4/21,,9.43,67.35,0.565214,4,196
200,3:26_4/21,,9.45,67.47,0.565219,4,196
200,3:31_4/21,,9.45,67.59,0.565518,4,183
200,3:36_4/21,,9.32,67.75,0.565678,4,197
200,3:41_4/21,,9.14,68.12,0.56541,4,197
200,3:46_4/21,,9.14,68.35,0.564627,4,184
200,3:51_4/21,,9.11,68.39,0.565575,4,237
200,3:56_4/21,,9.22,68.49,0.565218,4,237
200,4:1_4/21,,9.21,68.56,0.565389,4,183
200,4:6_4/21,,9.27,68.7,0.565555,4,199
200,4:11_4/21,,9.37,68.72,0.565126,4,199
200,4:16_4/21,,9.46,68.78,0.565299,4,186
200,4:21_4/21,,9.48,68.82,0.565499,4,196
200,4:26_4/21,,9.5,68.88,0.565318,4,196
200,4:31_4/21,,9.56,68.96,0.56511,4,184
200,4:36_4/21,,9.65,68.99,0.565012,4,198
200,4:41_4/21,,9.64,68.95,0.565266,4,198
200,4:46_4/21,,9.63,69.04,0.565549,4,182
200,4:51_4/21,,9.62,69.11,0.565274,4,239
200,4:56_4/21,,9.57,69.23,0.565151,4,239
200,5:1_4/21,,9.5,69.35,0.56533,4,182
200,5:6_4/21,,9.59,69.53,0.565394,4,198
200,5:11_4/21,,9.7,69.49,0.565487,4,198
200,5:16_4/21,,9.72,69.51,0.56542,4,182
200,5:21_4/21,,9.4,69.77,0.565605,4,197
200,5:26_4/21,,9.15,70.16,0.565494,4,197
200,5:31_4/21,,8.99,70.6,0.565402,4,184
200,5:36_4/21,,8.87,70.97,0.565651,4,238
200,5:41_4/21,,8.79,71.27,0.565913,4,238
200,5:46_4/21,,8.73,71.52,0.566498,4,184
200,5:51_4/21,,8.64,71.73,0.565938,4,233
200,5:56_4/21,,8.6,71.97,0.565791,4,233
200,6:1_4/21,,8.6,72.18,0.565839,4,185
200,6:6_4/21,,8.62,72.3,0.565835,4,196
200,6:11_4/21,,8.63,72.39,0.565904,4,196
200,6:16_4/21,,8.62,72.41,0.56592,4,185
200,6:21_4/21,,8.64,72.69,0.565865,4,197
200,6:26_4/21,,8.68,72.85,0.565965,4,197
200,6:31_4/21,,8.69,73.01,0.566058,4,183
200,6:36_4/21,,8.72,73.14,0.566049,4,238
200,6:41_4/21,,8.76,73.21,0.566121,4,238
200,6:46_4/21,,8.78,73.33,0.566174,4,183
200,6:51_4/21,,8.8,73.38,0.5661,4,237
200,6:56_4/21,,8.85,73.46,0.56639,4,237
200,7:1_4/21,,8.82,73.42,0.566412,4,183
200,7:6_4/21,,8.77,73.47,0.566199,4,195
200,7:11_4/21,,8.68,73.55,0.566227,4,195
200,7:16_4/21,,8.64,73.61,0.566356,4,182
200,7:21_4/21,,8.64,73.64,0.566151,4,197
200,7:31_4/21,,8.46,73.73,0.566377,4,182
200,7:36_4/21,,8.42,73.73,0.566405,4,240
200,7:41_4/21,,8.39,73.73,0.566428,4,240
200,7:46_4/21,,8.41,73.73,0.566545,4,184
200,7:51_4/21,,8.45,73.69,0.56663,4,241
200,7:56_4/21,,8.55,73.5,0.566539,4,241
200,8:1_4/21,,8.74,73.31,0.566714,4,183
200,8:6_4/21,,8.93,73.16,0.566901,4,198
200,8:16_4/21,,9.34,72.78,0.566646,4,183
200,8:21_4/21,,9.54,72.49,0.567239,4,198
200,8:26_4/21,,9.8,72.15,0.566547,4,198
200,8:31_4/21,,9.83,71.79,0.566896,4,184
200,8:36_4/21,,9.94,71.54,0.566832,4,239
200,8:41_4/21,,9.91,71.42,0.566321,4,239
200,8:46_4/21,,10.12,71.02,0.566608,4,182
